contract_row,player,player_key,pos,signed_team_raw,signed_team,age_at_signing,start_year,end_year_raw,yrs,value,average_salary,average_of_cap_at_sign,expected_end_year,end_year,end_year_was_fixed,stat_season,stat_player,stat_team,stat_pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception,adv_targets,adv_receptions,adv_yards,adv_rec_touchdowns,adv_catch_percentage,adv_avg_cushion,adv_avg_separation,adv_avg_intended_air_yards,adv_avg_yac,adv_avg_expected_yac,adv_avg_yac_above_expectation,adv_percent_share_of_intended_air_yards,adv_yards_per_target,adv_yards_per_reception,adv_td_per_target,team_passing_yards,team_passing_tds,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_epa,league_avg_team_passing_yards,league_avg_team_passing_tds,league_avg_team_passing_epa,league_avg_team_rushing_yards,league_avg_team_rushing_tds,league_avg_team_rushing_epa
18467,John Brown,john brown,WR,JAX JAX,JAX,30,2021,2021,1,1075000,1075000,0.0059,2021,2021,FALSE,2020,John Brown,BUF,WR,9,52,33,458,3,0,22,643,177,27.627609191676296,0.6346153846153846,8.807692307692308,13.878787878787879,0.057692307692307696,12.365384615384615,5.363636363636363,52,33,458,3,63.46153846153846,4.743076923076924,3.26218547868259,12.843846153846156,5.0621212121212125,3.719866683515924,1.3422545286052885,13.176034248061711,8.807692307692308,13.878787878787879,0.057692307692307696,3955,25,-42.39578962955759,1519,9,-12.23415569850166,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18482,Kenny Stills,kenny stills,WR,NO NO,NO,28,2021,2021,1,1075000,1075000,0.0059,2021,2021,FALSE,2020,Kenny Stills,HOU,WR,7,19,11,144,1,0,8,238,17,4.0013313359813765,0.5789473684210527,7.578947368421052,13.090909090909092,0.05263157894736842,12.526315789473685,1.5454545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945,28,72.87543420653593,2265,30,19.227062438173263,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18501,Tavon Austin,tavon austin,WR,JAX JAX,JAX,30,2021,2021,1,1075000,1075000,0.0059,2021,2021,FALSE,2020,Tavon Austin,GB,WR,4,5,5,20,0,0,1,-22,42,-0.30719311494613066,1,4,4,0,-4.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3955,25,-42.39578962955759,1519,9,-12.23415569850166,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18509,Chris Hogan,chris hogan,WR,NO NO,NO,33,2021,2021,1,1075000,1075000,0.0059,2021,2021,FALSE,2020,Chris Hogan,NYJ,WR,5,26,14,118,0,0,6,259,40,-6.594691073513939,0.5384615384615384,4.538461538461538,8.428571428571429,0,9.961538461538462,2.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945,28,72.87543420653593,2265,30,19.227062438173263,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18533,Robert Foster,robert foster,WR,MIA MIA,MIA,26,2021,2021,1,1057500,1057500,0.0058,2021,2021,FALSE,2020,Robert Foster,WAS,WR,3,6,2,37,0,0,2,84,32,1.6460745032527484,0.3333333333333333,6.166666666666667,18.5,0,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3937,24,36.19270213042737,1688,15,-33.93915665996371,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18549,C.J. Board,c j board,WR,NYG NYG,NYG,27,2021,2021,1,1020000,1020000,0.005600000000000001,2021,2021,FALSE,2020,C.J. Board,NYG,WR,11,16,11,101,0,0,6,160,33,2.3401165840914473,0.6875,6.3125,9.181818181818182,0,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336,12,-33.641271104374994,1768,13,-20.365699570535945,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18550,Marvin Hall,marvin hall,WR,NE NE,NE,27,2021,2021,1,1015000,1015000,0.005600000000000001,2021,2021,FALSE,2020,Marvin Hall,CLE,WR,11,32,18,302,2,0,10,549,58,17.01694719522493,0.5625,9.4375,16.77777777777778,0.0625,17.15625,3.2222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3124,12,-22.72856667306027,2346,20,28.792814093263566,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18552,Mike Thomas,mike thomas,WR,CIN CIN,CIN,26,2021,2021,1,1015000,1015000,0.005600000000000001,2021,2021,FALSE,2020,Mike Thomas,CIN,WR,12,21,13,132,1,1,7,181,28,-6.5722332806908526,0.6190476190476191,6.285714285714286,10.153846153846153,0.047619047619047616,8.619047619047619,2.1538461538461537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3793,19,15.570270283083772,1668,13,-46.78306225516812,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18553,Khadarel Hodge,khadarel hodge,WR,CLE CLE,CLE,25,2021,2021,1,1000000,1000000,0.0055000000000000005,2021,2021,FALSE,2020,KhaDarel Hodge,CLE,WR,7,17,11,180,0,0,11,278,23,10.484842254576506,0.6470588235294118,10.588235294117647,16.363636363636363,0,16.352941176470587,2.090909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,27,92.39421495801105,2374,21,-6.814778386914023,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18554,Vyncint Smith,vyncint smith,WR,NYJ NYJ,NYJ,24,2021,2021,1,1000000,1000000,0.0055000000000000005,2021,2021,FALSE,2020,Vyncint Smith,NYJ,WR,4,3,1,13,0,0,1,39,1,-0.7697453142609447,0.3333333333333333,4.333333333333333,13,0,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3115,16,-84.098955876174,1683,9,-42.63800344243854,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18555,Ray-Ray McCloud,ray ray mccloud,WR,PIT PIT,PIT,24,2021,2021,1,1000000,1000000,0.0055000000000000005,2021,2021,FALSE,2020,Ray-Ray McCloud,PIT,WR,16,22,20,77,0,0,4,-33,105,0.09034955844981596,0.9090909090909091,3.5,3.85,0,-1.5,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4129,35,61.94494827584145,1351,12,-59.941895376907546,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18578,Trevor Davis,trevor davis,WR,ATL ATL,ATL,27,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,27,69.70619305056903,1532,13,-42.03289555989449,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18579,Chester Rogers,chester rogers,WR,TEN TEN,TEN,26,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3826,33,124.4731282970309,2690,26,48.01371735157952,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18584,Kevin White,kevin white,WR,NO NO,NO,27,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Kevin White,SF,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945,28,72.87543420653593,2265,30,19.227062438173263,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18588,Devin Smith,devin smith,WR,JAX JAX,JAX,28,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3955,25,-42.39578962955759,1519,9,-12.23415569850166,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18607,Marvin Hall,marvin hall,WR,ATL ATL,ATL,27,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Marvin Hall,CLE,WR,11,32,18,302,2,0,10,549,58,17.01694719522493,0.5625,9.4375,16.77777777777778,0.0625,17.15625,3.2222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,27,69.70619305056903,1532,13,-42.03289555989449,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18608,Breshad Perriman,breshad perriman,WR,TB TB,TB,27,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Breshad Perriman,NYJ,WR,12,60,30,505,3,0,20,906,160,0.9599217566556779,0.5,8.416666666666666,16.833333333333332,0.05,15.1,5.333333333333333,60,30,505,3,50,5.930833333333333,2.620778233718892,15.574000000000003,5.662000000000001,4.733315451109865,0.9286845488901356,22.987058033441006,8.416666666666666,16.833333333333332,0.05,4776,42,130.82164800044643,1519,16,-22.727830446968863,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18610,Willie Snead,willie snead,WR,CAR CAR,CAR,28,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Willie Snead,BAL,WR,13,48,33,432,3,1,23,428,187,18.345950578026663,0.6875,9,13.090909090909092,0.0625,8.916666666666666,5.666666666666667,48,33,432,3,68.75,6.159512195121951,3.2268457660593928,8.636458333333332,6.026969696969696,4.489490310584889,1.537479386384807,11.849364013148488,9,13.090909090909092,0.0625,4129,16,12.220879834529828,1704,19,-8.140107134597995,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18628,David Moore,david moore,WR,GB GB,GB,25,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,David Moore,SEA,WR,16,47,35,417,6,0,18,416,169,25.611138898638462,0.7446808510638298,8.872340425531915,11.914285714285715,0.1276595744680851,8.851063829787234,4.828571428571428,47,35,417,6,74.46808510638297,6.7175,4.093774476688737,9.26872340425532,5.173428571428572,4.939943265579102,0.23348530584947014,9.43516370701026,8.872340425531915,11.914285714285715,0.1276595744680851,4299,48,184.19043211778282,2118,16,23.13913004385495,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18639,Alex Erickson,alex erickson,WR,CAR CAR,CAR,28,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Alex Erickson,CIN,WR,16,17,12,139,0,0,5,122,67,2.6832760619713047,0.7058823529411765,8.176470588235293,11.583333333333334,0,7.176470588235294,5.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4129,16,12.220879834529828,1704,19,-8.140107134597995,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18654,Darius Jennings,darius jennings,WR,DET DET,DET,28,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4397,27,30.90635593178435,1499,17,-38.87968652914037,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18660,Jordan Matthews,jordan matthews,WR,SF SF,SF,28,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4320,25,36.27114144777499,1889,19,-28.998723299960147,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18664,Tommylee Lewis,tommylee lewis,WR,MIA MIA,MIA,28,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Tommylee Lewis,NO,WR,5,3,1,5,0,0,0,38,0,-1.68247993348632,0.3333333333333333,1.6666666666666667,5,0,12.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3937,24,36.19270213042737,1688,15,-33.93915665996371,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18666,Justin Hardy,justin hardy,WR,ATL ATL,ATL,29,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,27,69.70619305056903,1532,13,-42.03289555989449,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18673,Laquon Treadwell,laquon treadwell,WR,JAX JAX,JAX,25,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Laquon Treadwell,ATL,WR,4,7,6,49,2,0,4,39,13,3.866599450383584,0.8571428571428571,7,8.166666666666666,0.2857142857142857,5.571428571428571,2.1666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3955,25,-42.39578962955759,1519,9,-12.23415569850166,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18678,Pharoh Cooper,pharoh cooper,WR,NYG NYG,NYG,25,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Pharoh Cooper,CAR,WR,15,8,5,73,0,0,3,79,35,2.664461337553803,0.625,9.125,14.6,0,9.875,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336,12,-33.641271104374994,1768,13,-20.365699570535945,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18685,Bennie Fowler,bennie fowler,WR,SF SF,SF,29,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Bennie Fowler,NO,WR,2,6,2,11,0,0,1,47,1,-8.02471927148872,0.3333333333333333,1.8333333333333333,5.5,0,7.833333333333333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4320,25,36.27114144777499,1889,19,-28.998723299960147,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18713,Tajae Sharpe,tajae sharpe,WR,ATL ATL,ATL,26,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,Tajae Sharpe,MIN,WR,3,3,0,0,0,0,0,112,0,-4.866008272161707,0,0,NA,0,37.333333333333336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,27,69.70619305056903,1532,13,-42.03289555989449,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18724,Jojo Natson,jojo natson,WR,CLE CLE,CLE,26,2021,2021,1,990000,990000,0.0054,2021,2021,FALSE,2020,JoJo Natson,CLE,WR,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,27,92.39421495801105,2374,21,-6.814778386914023,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18727,Deandre Carter,deandre carter,WR,WAS WAS,WAS,27,2021,2021,1,970000,970000,0.0053,2021,2021,FALSE,2020,DeAndre Carter,CHI,WR,13,2,1,8,0,0,0,16,4,1.1507289875298738,0.5,4,8,0,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3796,16,-63.73505710955179,1611,18,-2.6688049121329174,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18741,Vyncint Smith,vyncint smith,WR,NYJ NYJ,NYJ,24,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Vyncint Smith,NYJ,WR,4,3,1,13,0,0,1,39,1,-0.7697453142609447,0.3333333333333333,4.333333333333333,13,0,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3115,16,-84.098955876174,1683,9,-42.63800344243854,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18746,Anthony Miller,anthony miller,WR,PIT PIT,PIT,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Anthony Miller,CHI,WR,16,76,49,485,2,1,23,735,148,3.230421506153111,0.6447368421052632,6.381578947368421,9.89795918367347,0.02631578947368421,9.671052631578947,3.020408163265306,76,49,485,2,64.47368421052632,5.506617647058824,2.956582269264672,9.625263157894736,3.1724489795918367,3.8249407224708234,-0.6524917428789867,15.551119586221853,6.381578947368421,9.89795918367347,0.02631578947368421,4129,35,61.94494827584145,1351,12,-59.941895376907546,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18747,Jaydon Mickens,jaydon mickens,WR,JAX JAX,JAX,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Jaydon Mickens,TB,WR,10,10,7,58,0,0,6,73,31,4.593217787790051,0.7,5.8,8.285714285714286,0,7.3,4.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3955,25,-42.39578962955759,1519,9,-12.23415569850166,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18753,Keke Coutee,keke coutee,WR,IND IND,IND,23,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Keke Coutee,HOU,WR,8,40,33,400,3,3,19,377,148,11.695675106250839,0.825,10,12.121212121212121,0.075,9.425,4.484848484848484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4186,24,95.44928304095703,1996,20,-18.38779508490689,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18755,Dante Pettis,dante pettis,WR,NYG NYG,NYG,25,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Dante Pettis,NYG,WR,6,6,4,76,1,0,3,110,6,4.824209358668044,0.6666666666666666,12.666666666666666,19,0.16666666666666666,18.333333333333332,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336,12,-33.641271104374994,1768,13,-20.365699570535945,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18757,Isaiah Ford,isaiah ford,WR,MIA MIA,MIA,24,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Isaiah Ford,MIA,WR,9,44,28,276,0,0,18,405,68,4.657289844949446,0.6363636363636364,6.2727272727272725,9.857142857142858,0,9.204545454545455,2.4285714285714284,44,28,276,0,63.63636363636363,5.609210526315789,2.7608451319256404,9.224772727272727,2.876071428571428,2.780870324597042,0.0952011039743863,9.552061074450961,6.2727272727272725,9.857142857142858,0,3937,24,36.19270213042737,1688,15,-33.93915665996371,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18767,Jaydon Mickens,jaydon mickens,WR,TB TB,TB,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Jaydon Mickens,TB,WR,10,10,7,58,0,0,6,73,31,4.593217787790051,0.7,5.8,8.285714285714286,0,7.3,4.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4776,42,130.82164800044643,1519,16,-22.727830446968863,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18787,Andy Jones,andy jones,WR,NYG NYG,NYG,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336,12,-33.641271104374994,1768,13,-20.365699570535945,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18792,Trent Taylor,trent taylor,WR,CIN CIN,CIN,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Trent Taylor,SF,WR,12,21,10,86,0,0,5,117,43,-12.918861228424461,0.47619047619047616,4.095238095238095,8.6,0,5.571428571428571,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3793,19,15.570270283083772,1668,13,-46.78306225516812,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18806,Brandon Powell,brandon powell,WR,LAR LAR,LA,24,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Brandon Powell,ATL,WR,15,18,12,69,2,1,5,83,34,-4.475280727320845,0.6666666666666666,3.8333333333333335,5.75,0.1111111111111111,4.611111111111111,2.8333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4183,20,22.541855432289506,2018,19,-37.192486342650945,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18807,Damion Ratley,damion ratley,WR,DET DET,DET,25,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Damion Ratley,NYG,WR,5,10,4,63,0,1,2,104,10,-3.5606625072019993,0.4,6.3,15.75,0,10.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4397,27,30.90635593178435,1499,17,-38.87968652914037,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18809,Trent Sherfield,trent sherfield,WR,SF SF,SF,24,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Trent Sherfield,ARI,WR,9,7,5,50,0,0,2,82,27,-7.4889869700418785,0.7142857142857143,7.142857142857143,10,0,11.714285714285714,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4320,25,36.27114144777499,1889,19,-28.998723299960147,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18813,Chad Beebe,chad beebe,WR,MIN MIN,MIN,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Chad Beebe,MIN,WR,12,30,20,201,2,0,12,181,73,6.102052922127768,0.6666666666666666,6.7,10.05,0.06666666666666667,6.033333333333333,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4265,35,93.0604228925342,2283,20,9.039150240107752,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18823,Brandon Zylstra,brandon zylstra,WR,CAR CAR,CAR,27,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Brandon Zylstra,CAR,WR,5,4,3,35,0,0,3,55,15,5.771752778324299,0.75,8.75,11.666666666666666,0,13.75,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4129,16,12.220879834529828,1704,19,-8.140107134597995,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18826,Jake Kumerow,jake kumerow,WR,BUF BUF,BUF,28,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Jake Kumerow,BUF,WR,1,1,1,22,1,0,1,22,0,3.948037074704189,1,22,22,1,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4786,40,177.37424598023438,1723,16,-21.14797624891452,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18828,Ryan Switzer,ryan switzer,WR,CLE CLE,CLE,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,27,92.39421495801105,2374,21,-6.814778386914023,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18835,Chad Williams,chad williams,WR,KC KC,KC,26,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5005,40,201.9331460420896,1799,13,-0.9443257370229565,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18836,Antonio Callaway,antonio callaway,WR,KC KC,KC,23,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Antonio Callaway,MIA,WR,4,4,2,20,0,0,1,28,3,0.8983612400479615,0.5,5,10,0,7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5005,40,201.9331460420896,1799,13,-0.9443257370229565,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18841,Josh Malone,josh malone,WR,NYJ NYJ,NYJ,24,2021,2021,1,920000,920000,0.005,2021,2021,FALSE,2020,Josh Malone,NYJ,WR,3,6,4,16,0,0,1,17,8,-4.075895040819887,0.6666666666666666,2.6666666666666665,4,0,2.8333333333333335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3115,16,-84.098955876174,1683,9,-42.63800344243854,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18851,Taquan Mizzell,taquan mizzell,WR,NYG NYG,NYG,27,2021,2021,1,853500,853500,0.0047,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336,12,-33.641271104374994,1768,13,-20.365699570535945,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18863,Equanimeous St. Brown,equanimeous st brown,WR,GB GB,GB,24,2021,2021,1,850000,850000,0.0047,2021,2021,FALSE,2020,Equanimeous St. Brown,GB,WR,8,13,7,117,1,0,6,157,59,5.776400765753351,0.5384615384615384,9,16.714285714285715,0.07692307692307693,12.076923076923077,8.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4299,48,184.19043211778282,2118,16,23.13913004385495,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18873,Steven Sims Jr.,steven sims jr,WR,PIT PIT,PIT,23,2021,2021,1,850000,850000,0.0047,2021,2021,FALSE,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4129,35,61.94494827584145,1351,12,-59.941895376907546,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
18883,Chad Hansen,chad hansen,WR,DET DET,DET,25,2021,2021,1,850000,850000,0.0047,2021,2021,FALSE,2020,Chad Hansen,HOU,WR,5,24,17,236,1,0,12,290,39,10.101060331299953,0.7083333333333334,9.833333333333334,13.882352941176471,0.041666666666666664,12.083333333333334,2.2941176470588234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4397,27,30.90635593178435,1499,17,-38.87968652914037,4078.125,27.21875,45.76545471736256,1902.125,16.625,-11.868354334067408
