season,player_key,player,team,pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception
2022,isaiah mckenzie,Isaiah McKenzie,BUF,WR,15,65,42,423,4,0,27,564,128,11.355487141730395,0.6461538461538462,6.507692307692308,10.071428571428571,0.06153846153846154,8.676923076923076,3.0476190476190474
2022,ja marr chase,Ja'Marr Chase,CIN,WR,12,134,87,1046,9,2,58,1220,421,30.303484140081736,0.6492537313432836,7.8059701492537314,12.022988505747126,0.06716417910447761,9.104477611940299,4.839080459770115
2022,jacob harris,Jacob Harris,LA,WR,3,1,1,6,0,0,1,4,2,2.770695556886494,1,6,6,0,4,2
2022,jaelon darden,Jaelon Darden,CLE,WR,14,2,2,26,0,0,1,10,16,0.8616639436222613,1,13,13,0,5,8
2022,jahan dotson,Jahan Dotson,WAS,WR,12,61,35,523,7,0,26,853,137,21.872810560561252,0.5737704918032787,8.573770491803279,14.942857142857143,0.11475409836065574,13.98360655737705,3.914285714285714
2022,jake kumerow,Jake Kumerow,BUF,WR,5,7,4,64,0,0,4,90,17,2.8402738700388,0.5714285714285714,9.142857142857142,16,0,12.857142857142858,4.25
2022,jakobi meyers,Jakobi Meyers,NE,WR,14,96,67,804,6,1,38,950,238,37.045144056010734,0.6979166666666666,8.375,12,0.0625,9.895833333333334,3.5522388059701493
2022,jalen camp,Jalen Camp,HOU,WR,1,1,1,7,0,0,1,7,0,0.5108519167988561,1,7,7,0,7,0
2022,jalen guyton,Jalen Guyton,LAC,WR,2,4,2,64,0,0,2,115,7,4.264032681277691,0.5,16,32,0,28.75,3.5
2022,jalen nailor,Jalen Nailor,MIN,WR,8,13,9,179,1,0,7,151,67,7.696757680212613,0.6923076923076923,13.76923076923077,19.88888888888889,0.07692307692307693,11.615384615384615,7.444444444444445
2022,jalen reagor,Jalen Reagor,MIN,WR,17,13,8,104,1,0,5,176,28,-0.13737014075741172,0.6153846153846154,8,13,0.07692307692307693,13.538461538461538,3.5
2022,jalen tolbert,Jalen Tolbert,DAL,WR,3,3,2,12,0,0,0,45,2,-0.6873334759147838,0.6666666666666666,4,6,0,15,1
2022,jalen virgil,Jalen Virgil,DEN,WR,7,5,2,75,1,0,2,70,43,5.6061608234304,0.4,15,37.5,0.2,14,21.5
2022,jamal agnew,Jamal Agnew,JAX,WR,15,30,23,187,3,0,9,178,125,7.7840157297821,0.7666666666666667,6.233333333333333,8.130434782608695,0.1,5.933333333333334,5.434782608695652
2022,james proche,James Proche,BAL,WR,11,17,8,62,0,0,3,155,16,-9.627682750840904,0.47058823529411764,3.6470588235294117,7.75,0,9.117647058823529,2
2022,james washington,James Washington,DAL,WR,1,1,0,0,0,0,0,6,0,-0.3206392116844654,0,0,NA,0,6,NA
2022,jameson williams,Jameson Williams,DET,WR,6,9,1,41,1,0,1,148,5,-1.3496521239867434,0.1111111111111111,4.555555555555555,41,0.1111111111111111,16.444444444444443,5
2022,jamison crowder,Jamison Crowder,BUF,WR,4,13,6,60,0,0,4,121,30,-1.0964831524179317,0.46153846153846156,4.615384615384615,10,0,9.307692307692308,5
2022,jarvis landry,Jarvis Landry,NO,WR,9,39,25,272,1,0,12,374,61,-7.741342624677978,0.6410256410256411,6.9743589743589745,10.88,0.02564102564102564,9.58974358974359,2.44
2022,jason moore,Jason Moore,LAC,WR,1,2,1,5,0,0,0,24,0,-0.7422923792619258,0.5,2.5,5,0,12,0
2022,jauan jennings,Jauan Jennings,SF,WR,16,56,35,416,1,1,23,468,176,13.955326858104126,0.625,7.428571428571429,11.885714285714286,0.017857142857142856,8.357142857142858,5.0285714285714285
2022,jaylen waddle,Jaylen Waddle,MIA,WR,17,117,75,1356,8,1,60,1415,510,75.9575872573306,0.6410256410256411,11.58974358974359,18.08,0.06837606837606838,12.094017094017094,6.8
2022,jaylon moore,Jaylon Moore,SF,OT,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,jeff smith,Jeff Smith,NYJ,WR,7,11,8,134,0,0,5,144,37,6.636773693899158,0.7272727272727273,12.181818181818182,16.75,0,13.090909090909092,4.625
2022,jerry jeudy,Jerry Jeudy,DEN,WR,15,100,67,972,6,0,41,1146,396,47.38234580733356,0.67,9.72,14.507462686567164,0.06,11.46,5.91044776119403
2022,john brown,John Brown,BUF,WR,2,2,1,42,1,0,1,86,0,3.6592344772070646,0.5,21,42,0.5,43,0
2022,josh ali,Josh Ali,ATL,WR,1,1,0,0,0,0,0,45,0,-0.5190199017524719,0,0,NA,0,45,NA
2022,josh gordon,Josh Gordon,TEN,WR,1,1,0,0,0,0,0,12,0,-0.4884473676793277,0,0,NA,0,12,NA
2022,josh johnson,Josh Johnson,SF,QB,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,josh palmer,Josh Palmer,LAC,WR,16,107,72,769,3,1,39,929,252,23.628483592745216,0.6728971962616822,7.186915887850467,10.680555555555555,0.028037383177570093,8.682242990654206,3.5
2022,josh reynolds,Josh Reynolds,DET,WR,12,59,38,479,3,0,25,704,115,11.604702909754556,0.6440677966101694,8.11864406779661,12.605263157894736,0.05084745762711865,11.932203389830509,3.026315789473684
2022,juju smith schuster,JuJu Smith-Schuster,KC,WR,16,101,78,933,3,3,48,750,457,48.642162269153296,0.7722772277227723,9.237623762376238,11.961538461538462,0.0297029702970297,7.425742574257426,5.858974358974359
2022,julio jones,Julio Jones,TB,WR,10,43,24,299,2,0,13,603,114,7.485836521878732,0.5581395348837209,6.953488372093023,12.458333333333334,0.046511627906976744,14.023255813953488,4.75
2022,justin jefferson,Justin Jefferson,MIN,WR,17,184,128,1809,8,0,80,1867,613,75.37003681422581,0.6956521739130435,9.831521739130435,14.1328125,0.043478260869565216,10.146739130434783,4.7890625
2022,justin watson,Justin Watson,KC,WR,17,34,15,315,2,0,12,637,60,7.577325679885094,0.4411764705882353,9.264705882352942,21,0.058823529411764705,18.735294117647058,4
2022,juwann winfree,Juwann Winfree,GB,WR,3,4,1,17,0,0,1,52,5,-0.9984831518377177,0.25,4.25,17,0,13,5
2022,k j osborn,K.J. Osborn,MIN,WR,17,90,60,650,5,1,32,753,300,21.834048940413645,0.6666666666666666,7.222222222222222,10.833333333333334,0.05555555555555555,8.366666666666667,5
2022,kadarius toney,Kadarius Toney,KC,WR,9,20,16,171,2,0,8,75,108,7.4545686305277465,0.8,8.55,10.6875,0.1,3.75,6.75
2022,kalif raymond,Kalif Raymond,DET,WR,17,64,47,616,0,1,24,638,218,21.02153123925591,0.734375,9.625,13.106382978723405,0,9.96875,4.638297872340425
2022,kavontae turpin,KaVontae Turpin,DAL,WR,17,2,1,9,0,0,0,13,5,-1.638943190847054,0.5,4.5,9,0,6.5,5
2022,keelan cole,Keelan Cole,LV,WR,12,21,10,141,1,0,8,345,20,6.316290947957896,0.47619047619047616,6.714285714285714,14.1,0.047619047619047616,16.428571428571427,2
2022,keenan allen,Keenan Allen,LAC,WR,10,89,66,752,4,1,39,770,257,27.14227377292331,0.7415730337078652,8.44943820224719,11.393939393939394,0.0449438202247191,8.651685393258427,3.893939393939394
2022,keith kirkwood,Keith Kirkwood,NO,WR,3,4,2,18,0,0,1,55,4,-1.6444360294844955,0.5,4.5,9,0,13.75,2
2022,keke coutee,Keke Coutee,IND,WR,7,1,1,20,0,1,0,12,8,-3.799164329539053,1,20,20,0,12,8
2022,kendall hinton,Kendall Hinton,DEN,WR,11,33,24,311,0,0,14,303,139,16.512483252125094,0.7272727272727273,9.424242424242424,12.958333333333334,0,9.181818181818182,5.791666666666667
2022,kendrick bourne,Kendrick Bourne,NE,WR,16,48,35,434,1,2,22,493,145,13.377406082941615,0.7291666666666666,9.041666666666666,12.4,0.020833333333333332,10.270833333333334,4.142857142857143
2022,kenny golladay,Kenny Golladay,NYG,WR,6,17,6,81,1,0,4,164,11,-1.7573862481870193,0.35294117647058826,4.764705882352941,13.5,0.058823529411764705,9.647058823529411,1.8333333333333333
2022,kevin white,Kevin White,NO,WR,6,5,2,74,0,0,2,91,68,2.513822603505105,0.4,14.8,37,0,18.2,34
2022,khadarel hodge,KhaDarel Hodge,ATL,WR,13,20,13,202,1,0,7,268,61,13.562926854167134,0.65,10.1,15.538461538461538,0.05,13.4,4.6923076923076925
2022,khalil shakir,Khalil Shakir,BUF,WR,10,20,10,161,1,0,7,204,74,7.746274182645771,0.5,8.05,16.1,0.05,10.2,7.4
2022,kyle philips,Kyle Philips,TEN,WR,4,13,8,78,0,0,3,100,21,-1.9355736239813268,0.6153846153846154,6,9.75,0,7.6923076923076925,2.625
2022,lance mccutcheon,Lance McCutcheon,LA,WR,4,5,0,0,0,0,0,71,0,-4.001597410067916,0,0,NA,0,14.2,NA
2022,laquon treadwell,Laquon Treadwell,SEA,WR,3,10,6,42,0,0,3,52,11,-3.099431679554982,0.6,4.2,7,0,5.2,1.8333333333333333
2022,lawrence cager,Lawrence Cager,NYG,TE,6,19,13,118,1,0,8,110,78,-5.217745262387209,0.6842105263157895,6.2105263157894735,9.076923076923077,0.05263157894736842,5.7894736842105265,6
2022,lil jordan humphrey,Lil'Jordan Humphrey,NE,WR,4,4,2,20,0,0,0,27,15,0.31961415556725115,0.5,5,10,0,6.75,7.5
2022,mack hollins,Mack Hollins,LV,WR,17,94,57,690,4,0,34,1196,192,31.43468787536654,0.6063829787234043,7.340425531914893,12.105263157894736,0.0425531914893617,12.72340425531915,3.3684210526315788
2022,malik turner,Malik Turner,SF,WR,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,marcus johnson,Marcus Johnson,NYG,WR,8,22,9,99,0,0,6,233,36,-6.112587836323539,0.4090909090909091,4.5,11,0,10.590909090909092,4
2022,marcus kemp,Marcus Kemp,KC,WR,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,marquez callaway,Marquez Callaway,NO,WR,10,32,16,158,1,0,11,389,35,-6.193596414298177,0.5,4.9375,9.875,0.03125,12.15625,2.1875
2022,marquez valdes scantling,Marquez Valdes-Scantling,KC,WR,17,81,42,687,2,0,32,1153,122,17.297868028928427,0.5185185185185185,8.481481481481481,16.357142857142858,0.024691358024691357,14.234567901234568,2.9047619047619047
2022,marquise brown,Marquise Brown,ARI,WR,12,107,67,709,3,1,33,1205,236,-3.331899893946776,0.6261682242990654,6.626168224299065,10.582089552238806,0.028037383177570093,11.261682242990654,3.5223880597014925
2022,marquise goodwin,Marquise Goodwin,SEA,WR,13,42,27,387,4,0,18,442,114,20.900176979249792,0.6428571428571429,9.214285714285714,14.333333333333334,0.09523809523809523,10.523809523809524,4.222222222222222
2022,marvin jones,Marvin Jones,JAX,WR,16,81,46,529,3,0,30,1071,95,11.479467955404148,0.5679012345679012,6.530864197530864,11.5,0.037037037037037035,13.222222222222221,2.0652173913043477
2022,mason kinsey,Mason Kinsey,TEN,WR,2,1,1,3,0,0,0,3,0,0.004852446261793375,1,3,3,0,3,0
2022,matthew slater,Matthew Slater,NE,WR,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,maurice alexander,Maurice Alexander,DET,WR,3,1,1,7,0,0,0,3,4,-0.6631927502994128,1,7,7,0,3,4
2022,mecole hardman,Mecole Hardman,KC,WR,8,34,25,297,4,0,14,275,160,18.585516858866452,0.7352941176470589,8.735294117647058,11.88,0.11764705882352941,8.088235294117647,6.4
2022,michael bandy,Michael Bandy,LAC,WR,8,21,10,89,0,0,5,184,25,-2.3061191533342935,0.47619047619047616,4.238095238095238,8.9,0,8.761904761904763,2.5
2022,michael gallup,Michael Gallup,DAL,WR,14,74,39,424,4,0,25,819,107,-0.47733926229543444,0.527027027027027,5.72972972972973,10.871794871794872,0.05405405405405406,11.067567567567568,2.7435897435897436
2022,michael thomas,Michael Thomas,CIN/NO,DB,10,22,16,171,3,0,13,237,21,16.696307317644823,0.7272727272727273,7.7727272727272725,10.6875,0.13636363636363635,10.772727272727273,1.3125
2022,mike brown,Mike Brown,CLE,SAF,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,mike evans,Mike Evans,TB,WR,15,127,77,1124,6,0,53,1677,216,26.091298192754156,0.6062992125984252,8.850393700787402,14.597402597402597,0.047244094488188976,13.204724409448819,2.8051948051948052
2022,mike strachan,Mike Strachan,IND,WR,5,9,3,59,0,0,3,129,13,-2.6660449231769827,0.3333333333333333,6.555555555555555,19.666666666666668,0,14.333333333333334,4.333333333333333
2022,mike thomas,Mike Thomas,CIN,WR,5,10,2,38,0,0,1,122,24,-3.8829947583870963,0.2,3.8,19,0,12.2,12
2022,mike williams,Mike Williams,LAC,WR,13,93,63,895,4,0,39,1111,324,31.584319500410423,0.6774193548387096,9.623655913978494,14.206349206349206,0.043010752688172046,11.946236559139784,5.142857142857143
2022,mike woods,Mike Woods,CLE,WR,7,10,5,45,0,0,3,159,17,-7.736738331062952,0.5,4.5,9,0,15.9,3.4
2022,miles boykin,Miles Boykin,PIT,WR,10,3,2,11,0,0,1,46,0,-0.8803758839494549,0.6666666666666666,3.6666666666666665,5.5,0,15.333333333333334,0
2022,milton williams,Milton Williams,PHI,DE,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,montrell washington,Montrell Washington,DEN,WR,15,9,4,2,0,0,0,153,13,-7.784386477782391,0.4444444444444444,0.2222222222222222,0.5,0,17,3.25
2022,n keal harry,N'Keal Harry,CHI,TE,6,9,7,116,1,0,4,153,16,8.584231152955908,0.7777777777777778,12.88888888888889,16.571428571428573,0.1111111111111111,17,2.2857142857142856
2022,nelson agholor,Nelson Agholor,NE,WR,14,53,31,362,2,2,12,653,147,-12.491907305548832,0.5849056603773585,6.830188679245283,11.67741935483871,0.03773584905660377,12.320754716981131,4.741935483870968
2022,nick williams,Nick Williams,NYG,DT,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,nico collins,Nico Collins,HOU,WR,10,66,37,481,2,0,21,775,143,-1.3270556627888639,0.5606060606060606,7.287878787878788,13,0.030303030303030304,11.742424242424242,3.864864864864865
2022,noah brown,Noah Brown,DAL,WR,16,74,43,555,3,1,25,800,128,-3.5267449333169063,0.581081081081081,7.5,12.906976744186046,0.04054054054054054,10.81081081081081,2.9767441860465116
2022,nsimba webster,Nsimba Webster,CHI,WR,1,3,2,14,0,1,2,22,4,0.3813299947651103,0.6666666666666666,4.666666666666667,7,0,7.333333333333333,2
2022,olamide zaccheaus,Olamide Zaccheaus,ATL,WR,16,61,40,533,3,1,25,718,193,23.677558913227276,0.6557377049180327,8.737704918032787,13.325,0.04918032786885246,11.770491803278688,4.825
2022,parris campbell,Parris Campbell,IND,WR,17,91,63,623,3,1,32,582,276,-7.994461106525233,0.6923076923076923,6.846153846153846,9.88888888888889,0.03296703296703297,6.395604395604396,4.380952380952381
2022,penny hart,Penny Hart,SEA,WR,4,4,3,20,0,0,1,31,12,-1.825406166622881,0.75,5,6.666666666666667,0,7.75,4
2022,pharoh cooper,Pharoh Cooper,ARI,WR,5,2,2,6,0,0,0,-6,12,-0.7791096055880189,1,3,3,0,-3,6
2022,phillip dorsett,Phillip Dorsett,HOU,WR,15,40,20,257,1,0,11,445,62,-3.7097915057484996,0.5,6.425,12.85,0.025,11.125,3.1
2022,quez watkins,Quez Watkins,PHI,WR,17,51,33,354,3,1,13,476,146,-12.772953875300066,0.6470588235294118,6.9411764705882355,10.727272727272727,0.058823529411764705,9.333333333333334,4.424242424242424
2022,quintez cephus,Quintez Cephus,DET,WR,3,3,2,15,0,0,1,14,4,2.9725595135823824,0.6666666666666666,5,7.5,0,4.666666666666667,2
2022,racey mcmath,Racey McMath,TEN,WR,4,8,2,40,0,0,1,176,7,-5.562793552991934,0.25,5,20,0,22,3.5
2022,raleigh webb,Raleigh Webb,NE,WR,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,randall cobb,Randall Cobb,GB,WR,13,50,34,417,1,1,19,475,185,22.56483781379832,0.68,8.34,12.264705882352942,0.02,9.5,5.4411764705882355
2022,rashid shaheed,Rashid Shaheed,NO,WR,12,34,28,488,2,1,18,397,175,31.05510401758989,0.8235294117647058,14.352941176470589,17.428571428571427,0.058823529411764705,11.676470588235293,6.25
2022,rashod bateman,Rashod Bateman,BAL,WR,6,28,15,285,2,1,7,374,133,2.6476170575045197,0.5357142857142857,10.178571428571429,19,0.07142857142857142,13.357142857142858,8.866666666666667
2022,ray ray mccloud,Ray-Ray McCloud,SF,WR,17,25,14,243,1,0,11,295,92,12.392493324063253,0.56,9.72,17.357142857142858,0.04,11.8,6.571428571428571
2022,richie james,Richie James,NYG,WR,16,70,57,569,4,0,29,509,176,24.495805307908885,0.8142857142857143,8.128571428571428,9.982456140350877,0.05714285714285714,7.271428571428571,3.087719298245614
2022,river cracraft,River Cracraft,MIA,WR,8,14,9,102,2,0,8,122,26,1.4560171206831,0.6428571428571429,7.285714285714286,11.333333333333334,0.14285714285714285,8.714285714285714,2.888888888888889
2022,robbie chosen,Robbie Chosen,ARI,WR,12,44,20,282,1,1,10,625,92,-7.144595923484226,0.45454545454545453,6.409090909090909,14.1,0.022727272727272728,14.204545454545455,4.6
2022,robert woods,Robert Woods,TEN,WR,17,91,53,527,2,0,31,716,156,8.946638316698975,0.5824175824175825,5.791208791208791,9.943396226415095,0.02197802197802198,7.868131868131868,2.943396226415094
2022,romeo doubs,Romeo Doubs,GB,WR,13,67,42,425,3,2,20,637,191,-2.379796117582551,0.6268656716417911,6.343283582089552,10.119047619047619,0.04477611940298507,9.507462686567164,4.5476190476190474
2022,rondale moore,Rondale Moore,ARI,WR,8,56,41,414,1,0,16,309,281,11.375221044392879,0.7321428571428571,7.392857142857143,10.097560975609756,0.017857142857142856,5.517857142857143,6.853658536585366
2022,russell gage,Russell Gage,TB,WR,13,70,51,426,5,1,31,383,171,20.507765041897308,0.7285714285714285,6.085714285714285,8.352941176470589,0.07142857142857142,5.4714285714285715,3.3529411764705883
2022,sammy watkins,Sammy Watkins,BAL,WR,9,27,16,325,0,1,11,354,126,10.209629020801316,0.5925925925925926,12.037037037037036,20.3125,0,13.11111111111111,7.875
2022,samori toure,Samori Toure,GB,WR,4,10,5,82,1,1,2,174,11,3.206173419358109,0.5,8.2,16.4,0.1,17.4,2.2
2022,shi smith,Shi Smith,CAR,WR,17,41,22,296,2,1,14,351,97,-9.333155053369486,0.5365853658536586,7.219512195121951,13.454545454545455,0.04878048780487805,8.560975609756097,4.409090909090909
2022,simi fehoko,Simi Fehoko,DAL,WR,3,4,3,24,0,0,1,51,10,-1.1463221836526871,0.75,6,8,0,12.75,3.3333333333333335
2022,skyy moore,Skyy Moore,KC,WR,16,33,22,250,0,0,13,258,151,5.486092451597976,0.6666666666666666,7.575757575757576,11.363636363636363,0,7.818181818181818,6.863636363636363
2022,stanley berryhill,Stanley Berryhill,DET,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,stanley morgan,Stanley Morgan,CIN,WR,9,1,0,0,0,0,0,0,0,-3.1803987219464034,0,0,NA,0,0,NA
2022,stefon diggs,Stefon Diggs,BUF,WR,16,154,108,1429,11,1,72,1729,419,75.10441460938806,0.7012987012987013,9.279220779220779,13.231481481481481,0.07142857142857142,11.227272727272727,3.8796296296296298
2022,stephen sullivan,Stephen Sullivan,CAR,TE,8,6,2,46,0,0,2,87,21,-2.4585835977923125,0.3333333333333333,7.666666666666667,23,0,14.5,10.5
2022,sterling shepard,Sterling Shepard,NYG,WR,3,24,13,154,1,0,4,225,55,-3.1267536524625905,0.5416666666666666,6.416666666666667,11.846153846153847,0.041666666666666664,9.375,4.230769230769231
2022,t y hilton,T.Y. Hilton,DAL,WR,3,10,7,121,0,0,5,175,33,10.084503951016814,0.7,12.1,17.285714285714285,0,17.5,4.714285714285714
2022,tanner conner,Tanner Conner,MIA,TE,2,3,0,0,0,0,0,20,0,-2.6595457083312795,0,0,NA,0,6.666666666666667,NA
2022,tanner gentry,Tanner Gentry,BUF,WR,1,1,0,0,0,0,0,7,0,-0.7896298202686012,0,0,NA,0,7,NA
2022,tay martin,Tay Martin,SF,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,tee higgins,Tee Higgins,CIN,WR,14,109,74,1029,7,0,46,1185,286,54.56832947387763,0.6788990825688074,9.440366972477063,13.905405405405405,0.06422018348623854,10.871559633027523,3.864864864864865
2022,terry mclaurin,Terry McLaurin,WAS,WR,17,120,77,1191,5,0,56,1549,382,48.660015074449284,0.6416666666666667,9.925,15.467532467532468,0.041666666666666664,12.908333333333333,4.961038961038961
2022,tim jones,Tim Jones,JAX,WR,7,4,3,30,0,0,1,7,21,1.1887424494489096,0.75,7.5,10,0,1.75,7
2022,tom kennedy,Tom Kennedy,DET,WR,5,15,8,141,0,0,7,134,73,7.931223585629738,0.5333333333333333,9.4,17.625,0,8.933333333333334,9.125
2022,tony brown,Tony Brown,IND,DB,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,tony jones,Tony Jones,SEA,RB,3,8,5,30,0,0,0,-22,34,-5.515736845671199,0.625,3.75,6,0,-2.75,6.8
2022,tre quan smith,Tre'Quan Smith,NO,WR,10,27,19,278,1,0,14,331,66,7.385662595776214,0.7037037037037037,10.296296296296296,14.631578947368421,0.037037037037037035,12.25925925925926,3.473684210526316
2022,trent sherfield,Trent Sherfield,MIA,WR,16,51,30,417,2,0,18,561,138,6.536412975165587,0.5882352941176471,8.176470588235293,13.9,0.0392156862745098,11,4.6
2022,trent taylor,Trent Taylor,CIN,WR,16,10,6,62,0,0,1,45,43,-0.3390488504928677,0.6,6.2,10.333333333333334,0,4.5,7.166666666666667
2022,trenton irwin,Trenton Irwin,CIN,WR,9,23,15,231,4,0,12,259,59,19.67878938527383,0.6521739130434783,10.043478260869565,15.4,0.17391304347826086,11.26086956521739,3.933333333333333
2022,treylon burks,Treylon Burks,TEN,WR,11,54,33,444,1,0,19,624,165,3.9022393491599328,0.6111111111111112,8.222222222222221,13.454545454545455,0.018518518518518517,11.555555555555555,5
2022,trinity benson,Trinity Benson,DET,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,tutu atwell,Tutu Atwell,LA,WR,12,35,18,298,1,0,11,622,60,4.0469003132936034,0.5142857142857142,8.514285714285714,16.555555555555557,0.02857142857142857,17.771428571428572,3.3333333333333335
2022,ty montgomery,Ty Montgomery,NE,WR,1,4,3,15,1,0,1,13,7,2.1808464441564865,0.75,3.75,5,0.25,3.25,2.3333333333333335
2022,tylan wallace,Tylan Wallace,BAL,WR,5,7,4,33,0,0,1,94,9,-2.95119739335496,0.5714285714285714,4.714285714285714,8.25,0,13.428571428571429,2.25
2022,tyler boyd,Tyler Boyd,CIN,WR,16,82,58,762,5,0,41,755,249,28.99062020583348,0.7073170731707317,9.292682926829269,13.137931034482758,0.06097560975609756,9.207317073170731,4.293103448275862
2022,tyler lockett,Tyler Lockett,SEA,WR,16,117,84,1033,9,1,50,1242,272,38.25288152779134,0.717948717948718,8.82905982905983,12.297619047619047,0.07692307692307693,10.615384615384615,3.238095238095238
2022,tyquan thornton,Tyquan Thornton,NE,WR,12,45,22,247,2,0,13,646,63,-2.893325515402396,0.4888888888888889,5.488888888888889,11.227272727272727,0.044444444444444446,14.355555555555556,2.8636363636363638
2022,tyreek hill,Tyreek Hill,MIA,WR,17,170,119,1710,7,1,77,2107,482,64.06243745761115,0.7,10.058823529411764,14.369747899159664,0.041176470588235294,12.394117647058824,4.050420168067227
2022,tyrie cleveland,Tyrie Cleveland,DEN,WR,5,7,2,28,0,0,1,99,17,-4.329919437528258,0.2857142857142857,4,14,0,14.142857142857142,8.5
2022,tyron johnson,Tyron Johnson,HOU,WR,2,1,1,8,0,0,0,-2,10,0.6337599324760959,1,8,8,0,-2,10
2022,van jefferson,Van Jefferson,LA,WR,10,44,24,369,3,0,20,695,38,11.800790292327292,0.5454545454545454,8.386363636363637,15.375,0.06818181818181818,15.795454545454545,1.5833333333333333
2022,wan dale robinson,Wan'Dale Robinson,NYG,WR,6,31,23,227,1,0,13,192,126,11.781825616408776,0.7419354838709677,7.32258064516129,9.869565217391305,0.03225806451612903,6.193548387096774,5.478260869565218
2022,zach pascal,Zach Pascal,PHI,WR,15,19,15,150,1,0,9,115,86,0.30220998800359666,0.7894736842105263,7.894736842105263,10,0.05263157894736842,6.052631578947368,5.733333333333333
