contractRowId,playerName,playerKey,playerId,pfrId,pairId,termModelId,aavModelId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,expectedTerm,modalTerm,modalTermProb,expectedAavPerc,expectedAav,modalAavPerc,modalAav,impliedCap2026,predictedTerm,.pred_1,.pred_2,.pred_3,.pred_4,.pred_5,prevContractTerm,prevContractAav,prevContractAavPerc,regWeightedTargets,regWeightedReceptions,regWeightedReceivingYards,regWeightedReceivingTds,regWeightedTargetShare,snapWeightedOffensePctMean,ngsWeightedYardsPerTarget,marketPrev1MedianAavPerc,prevContractAavMillions,expectedAavMillions,modalAavMillions
5474,David Bell,david bell,00-0037257,BellDa02,xgb_pair,term_xgb_final,aavPerc_xgb_final,25,4,CLE,1.0872131949290633,1,0.9326250553131104,0.005079276889048842,1531845.4109829844,0.004923827946186066,1484963.983770401,301587301.5873016,1,0.9326250553131104,0.053800322115421295,0.009306707419455051,0.002272193320095539,0.0019957199692726135,4,1273726,0.00609999999999999,3,3,27,0,0.00473186119873817,0.13,NA,0.0042,1.273726,1.5318454109829844,1.484963983770401
5510,Jamal Agnew,jamal agnew,00-0033572,AgneJa00,xgb_pair,term_xgb_final,aavPerc_xgb_final,30,9,ATL,1.1249179320875555,1,0.9052219986915588,0.00496531727775158,1497476.639321905,0.0047589694149792194,1435244.7442000823,301587301.5873016,1,0.9052219986915588,0.07353195548057556,0.013604732230305672,0.0063888877630233765,0.0012524549383670092,1,2500000,0.009,0,0,0,0,0,0.00181818181818181,NA,0.0042,2.5,1.497476639321905,1.4352447442000822
5519,Jordan Matthews,jordan matthews,00-0031299,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,33,12,CAR,1.0783537257811986,1,0.9388465285301208,0.004950790721689597,1493095.6144778153,0.004865344148129225,1467326.0129278617,301587301.5873016,1,0.9388465285301208,0.04782409220933914,0.010403540916740894,0.001980672124773264,9.451403166167438e-4,1,1255000,0.0045,1,0,0,0,0.00193050193050193,NA,NA,0.0042,1.255,1.4930956144778154,1.4673260129278616
5507,Jalen Moreno-Cropper,jalen moreno cropper,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,25,NA,DAL,1.1588658379623666,1,0.9045519828796387,0.004939804221219524,1489782.225447158,0.004645222332328558,1400940.0684800413,301587301.5873016,1,0.9045519828796387,0.04420527443289757,0.04087613895535469,0.008557920344173908,0.0018086415948346257,3,901667,0.004,NA,NA,NA,NA,NA,0.09555555555555556,NA,0.0042,0.901667,1.489782225447158,1.4009400684800413
5563,Noah Brown,noah brown,00-0033591,BrowNo00,xgb_pair,term_xgb_final,aavPerc_xgb_final,30,9,WAS,1.0767046737018973,1,0.9440186023712158,0.00479682282693779,1446660.8525685398,0.004451909568160772,1342639.3935722965,301587301.5873016,1,0.9440186023712158,0.04199860617518425,0.008595550432801247,0.004033814650028944,0.0013533898163586855,1,3250000,0.0116,25.333333333333332,15,206.33333333333337,0.3333333333333333,0.05246913580246912,0.4836363636363636,8.089285714285714,0.0042,3.25,1.4466608525685398,1.3426393935722964
5465,Chris Coleman,chris coleman,00-0019038,ColeCh01,xgb_pair,term_xgb_final,aavPerc_xgb_final,48,26,MIA,1.2565213529160246,1,0.832690417766571,0.004793489789090071,1445655.650677958,0.004547173622995615,1371369.8228082014,301587301.5873016,1,0.832690417766571,0.08662299066781998,0.0738694965839386,0.005108942743390799,0.0017081386176869273,3,900000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9,1.445655650677958,1.3713698228082014
5544,Laviska Shenault,laviska shenault,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,27,NA,BUF,1.2649740842171013,1,0.8316379189491272,0.004736804427302336,1428560.065376895,0.004504180047661066,1358403.5064374644,301587301.5873016,1,0.8316379189491272,0.08138785511255264,0.07884299755096436,0.006624656263738871,0.0015065674670040607,1,1210000,0.0043,NA,NA,NA,NA,NA,NA,NA,0.0042,1.21,1.428560065376895,1.3584035064374644
5529,K.J. Hamler,k j hamler,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,26,NA,BUF,1.2825830831425264,1,0.814978837966919,0.00471080881472349,1420720.1187261322,0.00447902362793684,1350816.6496952376,301587301.5873016,1,0.814978837966919,0.09614939242601395,0.08167710900306702,0.0056991842575371265,0.0014954792568460107,1,1108000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,1.108,1.4207201187261322,1.3508166496952376
5604,Zach Pascal,zach pascal,00-0033251,PascZa00,xgb_pair,term_xgb_final,aavPerc_xgb_final,31,9,NYG,1.0921625066548586,1,0.9231544137001038,0.004638938014715198,1399044.7980887105,0.0045364489778876305,1368135.406029603,301587301.5873016,1,0.9231544137001038,0.06658513098955154,0.006307255011051893,0.002850209129974246,0.0011030458845198154,1,1422500,0.0051,0,0,0,0,0,0.06588235294117648,NA,0.0042,1.4225,1.3990447980887106,1.368135406029603
5595,Trishton Jackson,trishton jackson,00-0035934,JackTr02,xgb_pair,term_xgb_final,aavPerc_xgb_final,28,6,ARI,1.0979474353371188,1,0.9190611243247986,0.0045898789494420045,1384249.2069745727,0.004487231373786926,1353292.0016182794,301587301.5873016,1,0.9190611243247986,0.06891052424907684,0.008402773179113865,0.0022711222991347313,0.0013544907560572028,1,1100000,0.0039,NA,NA,NA,NA,NA,0.08499999999999999,NA,0.0042,1.1,1.3842492069745727,1.3532920016182794
