contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,termScenario,aavPercPrediction,impliedCap2026,aavPrediction,aavPredictionMillions,termProbability,pairId,termModelId,aavModelId,weightedAavPercContribution,weightedAavContribution,prevContractTerm,prevContractAav,prevContractAavPerc,regWeightedTargets,regWeightedReceptions,regWeightedReceivingYards,regWeightedReceivingTds,regWeightedTargetShare,snapWeightedOffensePctMean,ngsWeightedYardsPerTarget,marketPrev1MedianAavPerc,prevContractAavMillions
5471,Dallas Daniels,dallas daniels,NA,NA,NA,NA,DEN,1,0.005441299216506724,301587301.5873016,1641026.7478353614,1.6410267478353613,0.7240803386667676,glm_pair,term_ll_final,aavPerc_rl_final,0.003939937779475406,1188235.2033338526,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5575,Sam James,sam james,NA,NA,NA,NA,LA,1,0.006271241035973937,301587301.5873016,1891326.6616429335,1.8913266616429334,0.7240803386667676,glm_pair,term_ll_final,aavPerc_rl_final,0.004540882333188939,1369472.4496919021,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,1,0.0068701973042944895,301587301.5873016,2071964.2663745289,2.071964266374529,0.7240758138777956,glm_pair,term_ll_final,aavPerc_rl_final,0.00497454370460807,1500259.2125008467,3,900000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9
5518,Jordan Byrd,jordan byrd,NA,NA,26,NA,PIT,1,0.005617074594727326,301587301.5873016,1694038.3698384,1.6940383698384,0.7240735528163477,glm_pair,term_ll_final,aavPerc_rl_final,0.004067175158238661,1226608.3810561043,3,900833,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.900833
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,1,0.005800500666764567,301587301.5873016,1749357.3439448697,1.7493573439448697,0.7240730995163795,glm_pair,term_ll_final,aavPerc_rl_final,0.0041999864965310465,1266662.594191903,3,901000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901
5456,Braxton Westfield,braxton westfield,NA,NA,NA,NA,IND,1,0.006210593815044783,301587301.5873016,1873036.229934141,1.873036229934141,0.724071289024433,glm_pair,term_ll_final,aavPerc_rl_final,0.004496912669266647,1356211.7573978778,3,901667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901667
5457,Braydon Johnson,braydon johnson,NA,NA,NA,NA,BUF,1,0.0075904908606647436,301587301.5873016,2289195.6563909547,2.289195656390955,0.7182185220297587,glm_pair,term_ll_final,aavPerc_rl_final,0.005451631127427023,1644142.7209700549,3,903333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.903333
5512,Jauan Jennings,jauan jennings,00-0036259,JennJa00,28,6,SF,1,0.044345293519057104,301587301.5873016,13373977.410509286,13.373977410509287,0.7140196647758735,glm_pair,term_ll_final,aavPerc_rl_final,0.03166341161286487,9549282.867371947,2,5945000,0.02329999999999999,97.66666666666669,62.333333333333336,753.6666666666666,8,0.182515210585386,0.7951111111111112,7.639069157653229,0.0042,5.945
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,1,0.005322734536320843,301587301.5873016,1605269.14587454,1.60526914587454,0.7137493306818196,glm_pair,term_ll_final,aavPerc_rl_final,0.0037990982126960065,1145759.7784321292,2,927500,0.0036,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9275
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,1,0.005897231905169124,301587301.5873016,1778530.2571144977,1.7785302571144976,0.7002855083070059,glm_pair,term_ll_final,aavPerc_rl_final,0.004129746042315653,1245478.9651428158,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5507,Jalen Moreno-Cropper,jalen moreno cropper,NA,NA,25,NA,DAL,1,0.014023750051986228,301587301.5873016,4229384.936313307,4.2293849363133065,0.6984063435324125,glm_pair,term_ll_final,aavPerc_rl_final,0.00979427599642018,2953829.268761642,3,901667,0.004,NA,NA,NA,NA,NA,0.09555555555555556,NA,0.0042,0.901667
5507,Jalen Moreno-Cropper,jalen moreno cropper,NA,NA,25,NA,DAL,3,0.01950624642363286,301587301.5873016,5882836.223000387,5.882836223000386,0.23068886422325358,glm_pair,term_ll_final,aavPerc_rl_final,0.004499873832726767,1357104.8066953742,3,901667,0.004,NA,NA,NA,NA,NA,0.09555555555555556,NA,0.0042,0.901667
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,3,0.010805230907967487,301587301.5873016,3258720.4325616234,3.2587204325616232,0.1814241614629881,glm_pair,term_ll_final,aavPerc_rl_final,0.0019603299568919626,591210.6219197983,2,927500,0.0036,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9275
5457,Braydon Johnson,braydon johnson,NA,NA,NA,NA,BUF,3,0.013072987232311387,301587301.5873016,3942646.9430780374,3.9426469430780373,0.1786694931354264,glm_pair,term_ll_final,aavPerc_rl_final,0.002335744002562976,704430.7309316912,3,903333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.903333
5462,C.J. Johnson,c j johnson,NA,NA,NA,NA,SEA,3,0.011157733096753287,301587301.5873016,3365030.6164811505,3.3650306164811505,0.17585692841761763,glm_pair,term_ll_final,aavPerc_rl_final,0.001962164670498626,591763.9482456174,3,898667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898667
5456,Braxton Westfield,braxton westfield,NA,NA,NA,NA,IND,3,0.011693090186691428,301587301.5873016,3526487.5166212246,3.5264875166212244,0.17495714569348061,glm_pair,term_ll_final,aavPerc_rl_final,0.0020457896833999804,616984.1902317402,3,901667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901667
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,3,0.011282997038411213,301587301.5873016,3402808.6306319535,3.4028086306319536,0.17495548646048598,glm_pair,term_ll_final,aavPerc_rl_final,0.0019740222355874564,595340.0393041535,3,901000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901
5518,Jordan Byrd,jordan byrd,NA,NA,26,NA,PIT,3,0.01109957096637397,301587301.5873016,3347489.6565254834,3.3474896565254832,0.17495507103223795,glm_pair,term_ll_final,aavPerc_rl_final,0.001941926226849324,585660.2906370978,3,900833,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.900833
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,3,0.01235269367594113,301587301.5873016,3725415.553061611,3.725415553061611,0.1749529988775617,glm_pair,term_ll_final,aavPerc_rl_final,0.002161140802821792,651772.6230732389,3,900000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9
5471,Dallas Daniels,dallas daniels,NA,NA,NA,NA,DEN,3,0.010923795588153368,301587301.5873016,3294478.0345224445,3.2944780345224443,0.17494885213754038,glm_pair,term_ll_final,aavPerc_rl_final,0.0019111054991325597,576365.1505320418,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5575,Sam James,sam james,NA,NA,NA,NA,LA,3,0.011753737407620578,301587301.5873016,3544777.948330016,3.5447779483300157,0.17494885213754038,glm_pair,term_ll_final,aavPerc_rl_final,0.00205630286778929,620154.8331428018,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5546,Louis Rees-Zammit,louis rees zammit,NA,NA,25,NA,JAX,3,0.009678108311583375,301587301.5873016,2918794.570160066,2.918794570160066,0.17407633902005376,glm_pair,term_ll_final,aavPerc_rl_final,0.0016847296635199877,508093.0731250757,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5601,Tyrone Scott,tyrone scott,NA,NA,NA,NA,KC,3,0.012235831949582809,301587301.5873016,3690171.5403503715,3.6901715403503714,0.17253894729122365,glm_pair,term_ll_final,aavPerc_rl_final,0.0021111575638133387,636698.3128960864,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,3,0.011379728276815769,301587301.5873016,3431981.5438015815,3.4319815438015815,0.16919965824848546,glm_pair,term_ll_final,aavPerc_rl_final,0.0019254461353978543,580690.1043263371,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5499,Grant DuBose,grant dubose,00-0038507,DuboGr00,24,3,BUF,2,0.0043532229213769915,301587301.5873016,1312876.7540660768,1.3128767540660768,0.16143800814253392,glm_pair,term_ll_final,aavPerc_rl_final,7.027756374275241e-4,211948.2081130628,1,840000,0.003,4,2,11,0,0.00704225352112676,0.22666666666666668,NA,0.0042,0.84
5602,Winston Wright,winston wright,NA,NA,NA,NA,CLE,3,0.009840923791084403,301587301.5873016,2967897.6512794234,2.9678976512794235,0.16111549843005096,glm_pair,term_ll_final,aavPerc_rl_final,0.0015855253416127103,478174.3093752619,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5529,K.J. Hamler,k j hamler,NA,NA,26,NA,BUF,3,0.01194025500039133,301587301.5873016,3601029.285832306,3.601029285832306,0.16098274748745262,glm_pair,term_ll_final,aavPerc_rl_final,0.0019221750556637908,579703.5882160639,1,1108000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,1.108
5455,Braxton Burmeister,braxton burmeister,NA,NA,27,NA,LA,3,0.011681493128061736,301587301.5873016,3522989.991002746,3.522989991002746,0.15965137275133173,glm_pair,term_ll_final,aavPerc_rl_final,0.0018649664136803042,562450.1882527902,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5492,Ed Lee,ed lee,NA,NA,27,NA,NE,3,0.011153354993859626,301587301.5873016,3363710.2362433793,3.3637102362433793,0.15965137275133173,glm_pair,term_ll_final,aavPerc_rl_final,0.0017806484355526104,537020.9567539619,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5565,Pokey Wilson,pokey wilson,NA,NA,24,NA,NYJ,3,0.009773806898359182,301587301.5873016,2947656.0487114997,2.9476560487114996,0.159528900281812,glm_pair,term_ll_final,aavPerc_rl_final,0.001559204666062028,470236.3278599768,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5516,Johnny Johnson,johnny johnson,NA,NA,26,NA,HOU,3,0.010807475889882638,301587301.5873016,3259397.490599526,3.259397490599526,0.15883296096102975,glm_pair,term_ll_final,aavPerc_rl_final,0.0017165833961049993,517699.7543808729,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,28,NA,MIA,3,0.022027792476079798,301587301.5873016,6643302.492785972,6.643302492785971,0.15869300544034404,glm_pair,term_ll_final,aavPerc_rl_final,0.0034956565912453007,1054245.6386295352,1,1270000,0.0045,NA,NA,NA,NA,NA,0.11175213675213676,NA,0.0042,1.27
5592,Tre’Shaun Harrison,tre shaun harrison,00-0038844,HarrTr02,25,3,TEN,2,0.005761576133198562,301587301.5873016,1737618.1989011536,1.7376181989011537,0.15838192085468505,glm_pair,term_ll_final,aavPerc_rl_final,9.125294951264969e-4,275207.3080540229,3,901667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901667
5509,Jalen Sample,jalen sample,NA,NA,27,NA,WAS,3,0.012119043009389107,301587301.5873016,3654949.4790221117,3.6549494790221115,0.1580506975520732,glm_pair,term_ll_final,aavPerc_rl_final,0.001915423201297525,577667.3146770314,3,899167,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.899167
5544,Laviska Shenault,laviska shenault,NA,NA,27,NA,BUF,3,0.012000342447123984,301587301.5873016,3619150.896751678,3.619150896751678,0.14899585281732647,glm_pair,term_ll_final,aavPerc_rl_final,0.0017880012570092006,539238.4743361081,1,1210000,0.0043,NA,NA,NA,NA,NA,NA,NA,0.0042,1.21
5450,Austin Watkins,austin watkins,NA,NA,27,NA,PHI,3,0.010489656332666249,301587301.5873016,3163547.147946964,3.163547147946964,0.14658231170153593,glm_pair,term_ll_final,aavPerc_rl_final,0.0015375980741968744,463720.0541228669,2,902500,0.00349999999999999,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9025
5489,Dontavian Jackson,dontavian jackson,NA,NA,28,NA,MIN,3,0.009927545163116612,301587301.5873016,2994021.557130407,2.994021557130407,0.1431446796696638,glm_pair,term_ll_final,aavPerc_rl_final,0.0014210752722804475,428578.2567195001,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5482,Demetric Felton,demetric felton,NA,NA,27,NA,WAS,3,0.010942191226856858,301587301.5873016,3300025.925560005,3.300025925560005,0.14152313667551003,glm_pair,term_ll_final,aavPerc_rl_final,0.00154857322452803,467030.02009575506,1,1030000,0.0037,NA,NA,NA,NA,NA,NA,NA,0.0042,1.03
5495,Erik Ezukanma,erik ezukanma,00-0038092,EzukEr00,26,4,MIA,2,0.007552809106551468,301587301.5873016,2277831.3178488556,2.2778313178488556,0.14137282446842464,glm_pair,term_ll_final,aavPerc_rl_final,0.0010677619560640198,322023.44706692663,4,1096248,0.0053,2,0,0,0,0.00352112676056338,0.14,NA,0.0042,1.096248
5603,Xavier Malone,xavier malone,00-0038928,NA,26,3,ATL,2,0.006022795161100269,301587301.5873016,1816398.5406492874,1.8163985406492873,0.13315546074794957,glm_pair,term_ll_final,aavPerc_rl_final,8.019680646668274e-4,241863.38458205905,3,901667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901667
5481,Deebo Samuel,deebo samuel,NA,NA,30,NA,WAS,3,0.05027079687927215,301587301.5873016,15161033.97946303,15.16103397946303,0.1314028284633431,glm_pair,term_ll_final,aavPerc_rl_final,0.006605724899042562,1992202.7473302968,1,17545529,0.06280000000000001,NA,NA,NA,NA,NA,0.7254444444444444,7.652824541713431,0.0042,17.545529
5496,Gabriel Davis,gabriel davis,NA,NA,27,NA,BUF,3,0.020784382662508497,301587301.5873016,6268305.882343832,6.2683058823438325,0.13126066666058914,glm_pair,term_ll_final,aavPerc_rl_final,0.0027281719244096557,822782.0089489438,1,1170000,0.0042,NA,NA,NA,NA,NA,0.6197777777777778,NA,0.0042,1.17
5549,Malik Flowers,malik flowers,00-0038904,FlowMa01,26,3,NO,2,0.006457695930156825,301587301.5873016,1947559.0900472966,1.9475590900472965,0.1310683315335399,glm_pair,term_ll_final,aavPerc_rl_final,8.46399431116586e-4,255263.32049547834,3,898667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898667
5576,Scotty Miller,scotty miller,NA,NA,28,NA,PIT,3,0.009952582207676076,301587301.5873016,3001572.411838817,3.0015724118388167,0.1306395070708145,glm_pair,term_ll_final,aavPerc_rl_final,0.0013002004336925613,392123.94031997886,1,1337500,0.0048,NA,NA,NA,NA,NA,NA,NA,0.0042,1.3375
5583,Steven Sims Jr.,steven sims jr,NA,NA,28,NA,SEA,3,0.0096818150403405,301587301.5873016,2919912.472483643,2.919912472483643,0.12478827563107836,glm_pair,term_ll_final,aavPerc_rl_final,0.0012081770038631303,364370.84243491234,1,1170000,0.0042,NA,NA,NA,NA,NA,NA,NA,0.0042,1.17
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,2,0.00716854798578265,301587301.5873016,2161943.0433312757,2.161943043331276,0.12177132366770979,glm_pair,term_ll_final,aavPerc_rl_final,8.729235770042482e-4,263262.66608064633,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5498,Gavin Holmes,gavin holmes,00-0038962,NA,27,3,TEN,2,0.006549070696675809,301587301.5873016,1975116.5593149266,1.9751165593149267,0.12165556957561272,glm_pair,term_ll_final,aavPerc_rl_final,7.967309257950503e-4,240283.93000168185,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5448,Aron Cruickshank,aron cruickshank,00-0038422,NA,25,3,CHI,2,0.007145467550626957,301587301.5873016,2154982.2771732095,2.1549822771732097,0.12013252697235843,glm_pair,term_ll_final,aavPerc_rl_final,8.584030732558048e-4,258883.466537465,3,901000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901
5534,Kazmeir Allen,kazmeir allen,00-0038830,AlleKa00,26,3,WAS,2,0.007315256146506729,301587301.5873016,2206188.3616448864,2.2061883616448865,0.12000323705940855,glm_pair,term_ll_final,aavPerc_rl_final,8.778544174995424e-4,264749.74496017944,3,903333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.903333
5452,Bo Melton,bo melton,00-0037091,MeltBo00,26,4,GB,2,0.005914407367602322,301587301.5873016,1783710.15848324,1.78371015848324,0.1188308272298078,glm_pair,term_ll_final,aavPerc_rl_final,7.028139200662538e-4,211959.75367077498,1,1030000,0.0037,14.333333333333334,5.333333333333333,101.66666666666669,0.6666666666666666,0.03105322338830584,0.22823529411764704,NA,0.0042,1.03
5487,DJ Montgomery,dj montgomery,NA,NA,29,NA,IND,3,0.010298609799586543,301587301.5873016,3105929.9395578466,3.105929939557847,0.11736441561192731,glm_pair,term_ll_final,aavPerc_rl_final,0.0012086903207437424,364525.6522877954,1,1030000,0.0037,NA,NA,NA,NA,NA,NA,NA,0.0042,1.03
5545,Lideatrick Griffin,lideatrick griffin,00-0039541,GrifLi00,25,2,GB,2,0.005006494584503817,301587301.5873016,1509895.1921519449,1.5098951921519448,0.1161451606423572,glm_pair,term_ll_final,aavPerc_rl_final,5.814801177722873e-4,175367.01964561045,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5521,Joseph Ngata,joseph ngata,00-0038484,NgatJo01,25,3,PHI,2,0.005555441638257108,301587301.5873016,1675450.6528076995,1.6754506528076996,0.1145855270379232,glm_pair,term_ll_final,aavPerc_rl_final,6.365732080481142e-4,191982.39607800273,3,908333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.908333
5445,Ajou Ajou,ajou ajou,00-0039957,NA,24,1,IND,2,0.006284464479143937,301587301.5873016,1895314.684186267,1.895314684186267,0.11346387395182624,glm_pair,term_ll_final,aavPerc_rl_final,7.13059685516317e-4,215049.74642555593,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5460,Bryan Thompson,bryan thompson,00-0038680,ThomBr05,26,3,BUF,2,0.007482047823164269,301587301.5873016,2256490.613335256,2.256490613335256,0.11149933770647481,glm_pair,term_ll_final,aavPerc_rl_final,8.342433769709875e-4,251597.20892775818,3,900500,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9005
5598,Tyler Hudson,tyler hudson,00-0038356,NA,25,3,LA,2,0.006972518894678579,301587301.5873016,2102823.1587125873,2.1028231587125874,0.11135356784979032,glm_pair,term_ll_final,aavPerc_rl_final,7.764148558225362e-4,234156.8612798125,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5514,Jesse Matthews,jesse matthews,00-0038726,MattJe00,26,3,ATL,2,0.003974029917608371,301587301.5873016,1198516.959278715,1.198516959278715,0.11060828213341015,glm_pair,term_ll_final,aavPerc_rl_final,4.3956062233343937e-4,132565.90197357695,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5490,Dontay Demus Jr.,dontay demus jr,00-0038447,DemuDo00,25,3,BAL,2,0.005313413119146695,301587301.5873016,1602457.9248220192,1.6024579248220192,0.10958763631091947,glm_pair,term_ll_final,aavPerc_rl_final,5.822843844707162e-4,175609.57626894617,3,899167,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.899167
5588,Taye Barber,taye barber,00-0038814,NA,26,3,TB,2,0.008216836769458504,301587301.5873016,2478093.628884311,2.4780936288843107,0.10888296571565326,glm_pair,term_ll_final,aavPerc_rl_final,8.946735562600694e-4,269822.1836339892,3,899000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.899
5503,Jadon Haselwood,jadon haselwood,00-0038483,NA,25,3,PHI,2,0.006463458987637537,301587301.5873016,1949297.155001797,1.949297155001797,0.10814192473285675,glm_pair,term_ll_final,aavPerc_rl_final,6.98970895355005e-4,210800.74621817612,3,902500,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9025
5526,Justin Marshall,justin marshall,00-0038929,NA,NA,3,ATL,2,0.005997924533355383,301587301.5873016,1808897.8751389252,1.808897875138925,0.10808703008509365,glm_pair,term_ll_final,aavPerc_rl_final,6.482978494849047e-4,195518.39905100298,3,904167,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.904167
5589,Taylor Grimes,taylor grimes,00-0038789,NA,26,3,DEN,2,0.0065109837814173845,301587301.5873016,1963630.0293163543,1.9636300293163542,0.10711275359409944,glm_pair,term_ll_final,aavPerc_rl_final,6.974094014341382e-4,210329.8194801369,3,899000,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.899
5551,Malik Knowles,malik knowles,00-0038806,KnowMa00,25,3,SF,2,0.004070042971554261,301587301.5873016,1227473.2771354122,1.2274732771354122,0.10628009711749059,glm_pair,term_ll_final,aavPerc_rl_final,4.3256456228914686e-4,130455.97910307605,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5451,Avery Davis,avery davis,00-0039186,NA,NA,3,DET,2,0.007904936284803215,301587301.5873016,2384028.4033533507,2.3840284033533505,0.10458812250919483,glm_pair,term_ll_final,aavPerc_rl_final,8.267624445823782e-4,249341.05471532038,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5477,David White Jr,david white jr,00-0039562,WhitDa06,25,2,BUF,2,0.005842952531493288,301587301.5873016,1762160.2872757537,1.7621602872757536,0.1045005668006016,glm_pair,term_ll_final,aavPerc_rl_final,6.105918513300586e-4,184146.7488138272,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5597,Tyler Adams,tyler adams,00-0038531,NA,NA,3,IND,2,0.007050777048851435,301587301.5873016,2126424.8242567824,2.1264248242567825,0.10362523992603614,glm_pair,term_ll_final,aavPerc_rl_final,7.30638463352219e-4,220351.28259828832,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5606,Zion Bowens,zion bowens,00-0038831,NA,26,3,WAS,2,0.007456335824004919,301587301.5873016,2248736.2008903725,2.2487362008903724,0.1024442979052273,glm_pair,term_ll_final,aavPerc_rl_final,7.638590884357783e-4,230370.2012742824,3,899167,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.899167
5535,Kearis Jackson,kearis jackson,00-0038969,JackKe02,26,3,HOU,2,0.005108732390244433,301587301.5873016,1540728.816105464,1.540728816105464,0.10138703575948019,glm_pair,term_ll_final,aavPerc_rl_final,5.17959233535327e-4,156209.92757414625,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5596,Tyjon Lindsey,tyjon lindsey,00-0038763,LindTy01,27,3,SEA,2,0.006070591862294952,301587301.5873016,1830813.4187873665,1.8308134187873666,0.10131966924542202,glm_pair,term_ll_final,aavPerc_rl_final,6.15070359611675e-4,185497.41004161627,3,898667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898667
5467,Cody Chrest,cody chrest,00-0038430,NA,NA,3,IND,2,0.006925978461089896,301587301.5873016,2088787.1549318735,2.0887871549318735,0.10102554487088639,glm_pair,term_ll_final,aavPerc_rl_final,6.997007477956299e-4,211020.8604463011,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5512,Jauan Jennings,jauan jennings,00-0036259,JennJa00,28,6,SF,2,0.04561660959967063,301587301.5873016,13757390.196726063,13.757390196726064,0.10082629366263793,glm_pair,term_ll_final,aavPerc_rl_final,0.004599353675390299,1387106.6640065983,2,5945000,0.02329999999999999,97.66666666666669,62.333333333333336,753.6666666666666,8,0.182515210585386,0.7951111111111112,7.639069157653229,0.0042,5.945
5459,Brian Cobbs,brian cobbs,00-0039011,NA,26,3,ARI,2,0.006357304016258054,301587301.5873016,1917282.1636333815,1.9172821636333814,0.10044474643105704,glm_pair,term_ll_final,aavPerc_rl_final,6.385577898981808e-4,192580.92076294342,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5505,Jaelen Gill,jaelen gill,00-0039659,GillJa01,26,2,CLE,2,0.004238784217722184,301587301.5873016,1278363.4942336746,1.2783634942336746,0.10011047167161903,glm_pair,term_ll_final,aavPerc_rl_final,4.2434668735038254e-4,127977.5723755122,1,840000,0.003,NA,NA,NA,NA,NA,NA,NA,0.0042,0.84
5548,Malachi Carter,malachi carter,00-0038886,NA,26,3,CIN,2,0.006315050675950492,301587301.5873016,1904539.092746974,1.9045390927469739,0.09993945969930808,glm_pair,term_ll_final,aavPerc_rl_final,6.311227525282424e-4,190338.60790534297,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5512,Jauan Jennings,jauan jennings,00-0036259,JennJa00,28,6,SF,3,0.049827789890703744,301587301.5873016,15027428.697196368,15.027428697196369,0.09971240763270309,glm_pair,term_ll_final,aavPerc_rl_final,0.0049684488970185335,1498421.0959262245,2,5945000,0.02329999999999999,97.66666666666669,62.333333333333336,753.6666666666666,8,0.182515210585386,0.7951111111111112,7.639069157653229,0.0042,5.945
5590,Thayer Thomas,thayer thomas,00-0038810,ThomTh01,27,3,MIN,2,0.004636369724946114,301587301.5873016,1398270.2345075584,1.3982702345075584,0.09968773819718335,glm_pair,term_ll_final,aavPerc_rl_final,4.621892113257752e-4,139390.39706650365,3,901667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.901667
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,28,NA,MIA,2,0.017816612185046668,301587301.5873016,5373263.992315662,5.373263992315662,0.09927126487167662,glm_pair,term_ll_final,aavPerc_rl_final,0.0017686776273377089,533410.7130066106,1,1270000,0.0045,NA,NA,NA,NA,NA,0.11175213675213676,NA,0.0042,1.27
5540,Kody Case,kody case,00-0038532,NA,27,3,IND,2,0.0073376863646217394,301587301.5873016,2212953.0306002074,2.2129530306002074,0.09925300968498008,glm_pair,term_ll_final,aavPerc_rl_final,7.282874558131477e-4,219642.2485785684,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5488,Donovan Peoples-Jones,donovan peoples jones,00-0036233,PeopDo00,27,6,NO,2,0.002768273811518213,301587301.5873016,834876.2288705722,0.8348762288705722,0.09870011743480524,glm_pair,term_ll_final,aavPerc_rl_final,2.7322895028854353e-4,82402.3818330528,1,1170000,0.0042,NA,NA,NA,NA,NA,NA,NA,0.0042,1.17
5547,Mac Hippenhammer,mac hippenhammer,00-0038887,NA,27,3,CIN,2,0.00685202780100306,301587301.5873016,2066484.574905685,2.066484574905685,0.09749490232474806,glm_pair,term_ll_final,aavPerc_rl_final,6.680377811852516e-4,201471.71178602826,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5502,Jadakis Bonds,jadakis bonds,00-0039022,NA,26,3,GB,2,0.005942826000788965,301587301.5873016,1792280.8573807993,1.7922808573807993,0.09699176340553577,glm_pair,term_ll_final,aavPerc_rl_final,5.764051734287897e-4,173836.48087534928,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
5497,Garett Maag,garett maag,00-0039043,NA,26,3,MIN,2,0.005025088462284743,301587301.5873016,1515502.8695779385,1.5155028695779384,0.09627443749254308,glm_pair,term_ll_final,aavPerc_rl_final,4.8378756505673194e-4,145904.1862869509,3,898333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898333
